ID,Channel,StartTime,EndTime
id_136,channel_40,2009-07-16T20:07:30.198Z,2009-07-17T05:10:30.198Z
id_136,channel_41,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_41,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_136,channel_42,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_42,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_136,channel_43,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_43,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_136,channel_44,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_44,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_136,channel_45,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_45,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_136,channel_46,2009-07-16T20:01:09.915Z,2009-07-16T20:14:39.915Z
id_136,channel_46,2009-07-16T20:28:39.915Z,2009-07-16T20:30:09.915Z
id_137,channel_14,2009-09-21T09:16:30.189Z,2009-09-21T12:01:30.189Z
id_137,channel_21,2009-09-21T09:19:30.189Z,2009-09-21T11:18:00.189Z
id_137,channel_29,2009-09-21T09:28:30.189Z,2009-09-21T11:09:00.189Z
id_138,channel_41,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_42,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_43,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_44,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_45,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_46,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_47,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_48,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_49,2009-10-13T06:40:09.903Z,2009-10-13T21:33:09.903Z
id_138,channel_50,2009-10-13T06:39:52.281Z,2009-10-13T21:32:22.281Z
id_138,channel_51,2009-10-13T06:39:52.281Z,2009-10-13T21:32:22.281Z
id_138,channel_52,2009-10-13T06:39:52.281Z,2009-10-13T21:32:22.281Z
id_138,channel_57,2009-10-13T06:45:17.397Z,2009-10-14T23:17:47.397Z
id_138,channel_58,2009-10-13T06:56:17.397Z,2009-10-15T02:26:47.397Z
id_138,channel_59,2009-10-13T06:39:17.397Z,2009-10-15T00:44:47.397Z
id_138,channel_60,2009-10-13T07:08:47.397Z,2009-10-15T01:24:47.397Z
id_139,channel_14,2009-12-10T13:21:00.177Z,2009-12-10T14:24:00.177Z
id_139,channel_15,2009-12-10T13:18:00.177Z,2009-12-21T00:00:00.000Z
id_139,channel_21,2009-12-10T13:21:00.177Z,2009-12-10T14:52:30.177Z
id_139,channel_22,2009-12-10T13:21:00.177Z,2009-12-21T00:00:00.000Z
id_139,channel_23,2009-12-10T13:18:00.177Z,2009-12-21T00:00:00.000Z
id_139,channel_30,2009-12-10T13:42:00.177Z,2009-12-10T17:55:30.177Z
id_139,channel_31,2009-12-10T13:19:30.177Z,2009-12-21T00:00:00.000Z
id_139,channel_38,2009-12-10T13:42:00.177Z,2009-12-10T16:54:00.177Z
id_139,channel_39,2009-12-10T13:18:00.177Z,2009-12-21T00:00:00.000Z
id_139,channel_41,2009-12-10T13:11:39.894Z,2009-12-10T13:30:39.894Z
id_139,channel_41,2009-12-10T13:37:02.394Z,2009-12-10T13:37:09.894Z
id_139,channel_41,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_41,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_139,channel_42,2009-12-10T13:14:39.894Z,2009-12-10T13:30:39.894Z
id_139,channel_42,2009-12-10T13:37:09.894Z,2009-12-10T13:37:09.894Z
id_139,channel_42,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_42,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_139,channel_43,2009-12-10T13:16:09.894Z,2009-12-10T13:19:39.894Z
id_139,channel_43,2009-12-10T13:37:09.894Z,2009-12-10T13:37:09.894Z
id_139,channel_43,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_43,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_139,channel_44,2009-12-10T13:17:09.894Z,2009-12-10T13:17:09.894Z
id_139,channel_44,2009-12-10T13:37:02.394Z,2009-12-10T13:37:09.894Z
id_139,channel_44,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_44,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_139,channel_45,2009-12-10T13:16:09.894Z,2009-12-10T13:31:09.894Z
id_139,channel_45,2009-12-10T13:37:09.894Z,2009-12-10T13:37:09.894Z
id_139,channel_45,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_45,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_139,channel_46,2009-12-10T13:11:39.894Z,2009-12-10T13:30:39.894Z
id_139,channel_46,2009-12-10T13:37:09.894Z,2009-12-10T13:37:09.894Z
id_139,channel_46,2009-12-10T13:39:09.894Z,2009-12-10T13:39:09.894Z
id_139,channel_46,2009-12-10T13:44:09.894Z,2009-12-10T13:44:09.894Z
id_140,channel_41,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_140,channel_42,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_140,channel_43,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_140,channel_44,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_140,channel_45,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_140,channel_46,2010-03-22T01:06:59.967Z,2010-03-22T01:07:09.879Z
id_141,channel_15,2010-04-28T06:00:00.156Z,2010-04-29T10:28:30.156Z
id_141,channel_22,2010-04-28T08:21:00.156Z,2010-04-28T08:21:00.156Z
id_141,channel_22,2010-04-28T08:34:30.156Z,2010-04-29T18:18:00.156Z
id_141,channel_23,2010-04-28T06:00:00.156Z,2010-04-29T10:28:30.156Z
id_141,channel_31,2010-04-28T07:06:00.156Z,2010-04-29T12:31:30.156Z
id_141,channel_39,2010-04-28T07:49:30.156Z,2010-04-29T10:13:30.156Z
id_142,channel_41,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_42,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_43,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_44,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_45,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_46,2010-04-22T01:18:53.964Z,2010-04-22T01:18:53.964Z
id_142,channel_47,2010-04-22T01:20:09.876Z,2010-04-22T01:23:09.876Z
id_142,channel_48,2010-04-22T01:20:09.876Z,2010-04-22T01:26:09.876Z
id_142,channel_49,2010-04-22T01:19:09.876Z,2010-04-22T01:39:39.876Z
id_142,channel_50,2010-04-22T01:20:22.251Z,2010-04-22T01:24:52.254Z
id_142,channel_51,2010-04-22T01:18:52.254Z,2010-04-22T01:32:22.251Z
id_142,channel_52,2010-04-22T01:20:22.251Z,2010-04-22T01:45:52.254Z
id_143,channel_15,2010-05-04T00:21:00.156Z,2010-05-05T13:58:30.156Z
id_143,channel_21,2010-05-04T12:55:30.156Z,2010-05-10T13:57:00.156Z
id_143,channel_22,2010-05-04T02:00:00.156Z,2010-05-08T18:16:30.156Z
id_143,channel_23,2010-05-04T00:21:00.156Z,2010-05-05T14:01:30.156Z
id_143,channel_29,2010-05-04T13:15:00.156Z,2010-05-10T10:37:30.156Z
id_143,channel_31,2010-05-05T05:16:30.156Z,2010-05-09T11:39:00.156Z
id_144,channel_74,2000-02-12T19:25:48.966Z,2000-02-12T19:34:39.963Z
id_145,channel_12,2010-05-19T00:45:00.153Z,2010-05-21T07:07:30.153Z
id_145,channel_13,2010-05-19T00:45:00.153Z,2010-05-21T05:43:30.153Z
id_145,channel_14,2010-05-19T06:36:00.153Z,2010-05-23T20:52:30.153Z
id_145,channel_15,2010-05-19T00:45:00.153Z,2010-05-22T18:22:30.153Z
id_145,channel_16,2010-05-19T11:55:30.153Z,2010-06-01T00:00:00.000Z
id_145,channel_17,2010-05-19T00:45:00.153Z,2010-05-21T05:48:00.153Z
id_145,channel_18,2010-05-19T00:45:00.153Z,2010-05-21T05:12:00.153Z
id_145,channel_19,2010-05-19T00:45:00.153Z,2010-05-21T05:43:30.153Z
id_145,channel_20,2010-05-19T00:45:00.153Z,2010-05-21T05:54:00.153Z
id_145,channel_21,2010-05-19T06:33:00.153Z,2010-05-23T20:40:30.153Z
id_145,channel_22,2010-05-20T04:04:30.153Z,2010-05-23T19:48:00.153Z
id_145,channel_23,2010-05-20T15:46:30.153Z,2010-05-24T18:07:30.153Z
id_145,channel_24,2010-05-19T13:51:00.153Z,2010-06-01T00:00:00.000Z
id_145,channel_25,2010-05-19T00:45:00.153Z,2010-05-21T05:36:00.153Z
id_145,channel_26,2010-05-19T00:45:00.153Z,2010-05-21T06:19:30.153Z
id_145,channel_27,2010-05-19T00:45:00.153Z,2010-05-21T06:09:00.153Z
id_145,channel_28,2010-05-19T00:45:00.153Z,2010-05-21T06:33:00.153Z
id_145,channel_29,2010-05-19T08:54:00.153Z,2010-05-23T20:36:00.153Z
id_145,channel_30,2010-05-19T20:37:30.153Z,2010-05-24T03:15:00.153Z
id_145,channel_31,2010-05-19T21:42:00.153Z,2010-05-21T13:54:00.153Z
id_145,channel_32,2010-05-19T13:57:00.153Z,2010-06-01T00:00:00.000Z
id_145,channel_33,2010-05-19T12:55:30.153Z,2010-06-01T00:00:00.000Z
id_145,channel_34,2010-05-19T00:45:00.153Z,2010-05-21T05:43:30.153Z
id_145,channel_35,2010-05-19T00:45:00.153Z,2010-05-21T06:34:30.153Z
id_145,channel_36,2010-05-19T00:45:00.153Z,2010-05-21T07:39:00.153Z
id_145,channel_37,2010-05-19T00:45:00.153Z,2010-05-21T07:48:00.153Z
id_145,channel_38,2010-05-19T19:09:00.153Z,2010-05-24T18:52:30.153Z
id_145,channel_39,2010-05-19T23:58:30.153Z,2010-05-24T12:43:30.153Z
id_145,channel_40,2010-05-19T11:55:30.153Z,2010-06-01T00:00:00.000Z
id_145,channel_41,2010-05-19T00:47:09.873Z,2010-05-21T05:17:27.870Z
id_145,channel_42,2010-05-19T00:47:09.873Z,2010-05-21T05:17:27.870Z
id_145,channel_43,2010-05-19T00:47:09.873Z,2010-05-21T05:17:27.870Z
id_145,channel_44,2010-05-19T00:47:09.873Z,2010-05-21T05:17:27.870Z
id_145,channel_45,2010-05-19T00:47:39.873Z,2010-05-21T05:17:27.870Z
id_145,channel_46,2010-05-19T00:47:09.873Z,2010-05-21T05:17:27.870Z
id_145,channel_47,2010-05-19T00:49:09.873Z,2010-05-22T18:03:39.870Z
id_145,channel_48,2010-05-19T00:51:09.873Z,2010-05-22T18:05:39.870Z
id_145,channel_49,2010-05-19T00:50:39.873Z,2010-05-22T18:05:09.870Z
id_145,channel_50,2010-05-19T00:50:22.248Z,2010-05-22T18:03:52.248Z
id_145,channel_51,2010-05-19T00:51:52.248Z,2010-05-22T18:03:52.248Z
id_145,channel_52,2010-05-19T00:50:22.248Z,2010-05-22T18:03:52.248Z
id_145,channel_57,2010-05-19T00:45:17.364Z,2010-05-23T13:46:47.364Z
id_145,channel_58,2010-05-19T00:45:17.364Z,2010-05-23T13:36:47.364Z
id_145,channel_59,2010-05-19T00:45:17.364Z,2010-05-23T13:21:47.364Z
id_145,channel_60,2010-05-19T00:45:17.364Z,2010-05-23T12:15:47.364Z
id_145,channel_66,2010-05-19T15:53:18.069Z,2010-05-23T16:41:18.069Z
id_145,channel_70,2010-05-19T00:45:28.983Z,2010-05-21T19:21:58.980Z
id_145,channel_71,2010-05-19T00:45:12.864Z,2010-05-21T23:24:12.864Z
id_145,channel_72,2010-05-19T00:45:26.739Z,2010-05-21T23:29:26.739Z
id_145,channel_73,2010-05-19T00:45:10.614Z,2010-05-21T22:28:40.608Z
id_145,channel_74,2010-05-19T00:45:24.489Z,2010-05-21T23:19:24.489Z
id_145,channel_75,2010-05-19T00:45:08.364Z,2010-05-21T23:09:08.364Z
id_145,channel_76,2010-05-19T00:47:22.239Z,2010-05-21T04:54:52.236Z
id_146,channel_14,2010-05-23T21:19:30.153Z,2010-05-24T12:45:00.153Z
id_146,channel_21,2010-05-23T21:18:00.153Z,2010-05-24T12:09:00.153Z
id_146,channel_29,2010-05-23T21:19:30.153Z,2010-05-24T12:52:30.153Z
id_147,channel_14,2010-08-18T22:33:00.141Z,2010-08-19T02:46:30.141Z
id_147,channel_15,2010-08-18T22:49:30.141Z,2010-08-24T00:00:00.000Z
id_147,channel_21,2010-08-18T22:33:00.141Z,2010-08-19T03:12:00.141Z
id_147,channel_22,2010-08-18T22:39:00.141Z,2010-08-30T00:00:00.000Z
id_147,channel_23,2010-08-18T23:25:30.141Z,2010-08-24T00:00:00.000Z
id_147,channel_29,2010-08-18T22:33:00.141Z,2010-08-19T03:24:00.141Z
id_147,channel_30,2010-08-19T00:24:00.141Z,2010-08-24T00:00:00.000Z
id_147,channel_31,2010-08-18T22:34:30.141Z,2010-08-30T00:00:00.000Z
id_147,channel_38,2010-08-18T23:31:30.141Z,2010-08-24T00:00:00.000Z
id_147,channel_39,2010-08-18T22:37:30.141Z,2010-08-30T00:00:00.000Z
id_147,channel_41,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_147,channel_42,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_147,channel_43,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_147,channel_44,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_147,channel_45,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_147,channel_46,2010-08-18T22:31:39.858Z,2010-08-18T22:34:09.858Z
id_148,channel_14,2010-07-31T08:43:30.144Z,2010-07-31T11:28:30.144Z
id_148,channel_21,2010-07-31T08:42:00.144Z,2010-07-31T10:01:30.144Z
id_148,channel_29,2010-07-31T08:43:30.144Z,2010-07-31T09:46:30.144Z
id_149,channel_41,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_42,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_43,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_44,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_45,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_46,2010-09-07T02:23:09.855Z,2010-09-07T02:23:11.943Z
id_149,channel_47,2010-09-07T02:24:09.855Z,2010-09-07T02:27:09.855Z
id_149,channel_47,2010-09-07T02:28:09.855Z,2010-09-07T02:28:09.855Z
id_149,channel_48,2010-09-07T02:22:09.855Z,2010-09-07T02:23:09.855Z
id_149,channel_48,2010-09-07T02:23:39.855Z,2010-09-07T02:34:39.855Z
id_149,channel_48,2010-09-07T02:35:39.855Z,2010-09-07T02:36:09.855Z
id_149,channel_49,2010-09-07T02:23:39.855Z,2010-09-07T02:36:39.855Z
id_149,channel_50,2010-09-07T02:23:22.233Z,2010-09-07T02:27:52.233Z
id_149,channel_51,2010-09-07T02:24:52.233Z,2010-09-07T02:36:52.233Z
id_149,channel_52,2010-09-07T02:23:22.233Z,2010-09-07T02:38:22.233Z
id_150,channel_41,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_42,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_43,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_44,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_45,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_46,2010-10-26T17:25:39.846Z,2010-10-26T17:25:44.934Z
id_150,channel_47,2010-10-26T17:26:09.846Z,2010-10-26T17:40:09.846Z
id_150,channel_48,2010-10-26T17:26:09.846Z,2010-10-26T17:38:39.846Z
id_150,channel_49,2010-10-26T17:26:09.846Z,2010-10-26T17:31:09.846Z
id_150,channel_50,2010-10-26T17:24:52.224Z,2010-10-26T17:39:52.224Z
id_150,channel_51,2010-10-26T17:24:52.224Z,2010-10-26T17:38:22.221Z
id_150,channel_52,2010-10-26T17:24:52.224Z,2010-10-26T17:45:52.224Z
id_151,channel_14,2000-02-10T01:33:06.630Z,2000-02-10T06:49:36.630Z
id_151,channel_15,2000-02-10T01:33:06.630Z,2000-02-22T15:24:06.627Z
id_151,channel_16,2000-02-10T23:46:36.630Z,2000-02-15T17:58:36.630Z
id_151,channel_21,2000-02-10T01:33:06.630Z,2000-02-10T06:43:36.630Z
id_151,channel_22,2000-02-10T01:40:36.630Z,2000-02-24T01:03:06.627Z
id_151,channel_23,2000-02-10T01:33:06.630Z,2000-02-22T13:09:06.627Z
id_151,channel_24,2000-02-10T22:10:36.630Z,2000-02-16T02:28:36.630Z
id_151,channel_29,2000-02-10T01:33:06.630Z,2000-02-10T05:06:06.630Z
id_151,channel_30,2000-02-10T02:15:06.630Z,2000-02-12T07:33:06.630Z
id_151,channel_31,2000-02-10T01:42:06.630Z,2000-02-23T23:58:36.627Z
id_151,channel_32,2000-02-11T01:55:36.630Z,2000-02-15T17:58:36.630Z
id_151,channel_33,2000-02-10T20:48:06.630Z,2000-02-15T19:42:06.630Z
id_151,channel_38,2000-02-10T01:43:36.630Z,2000-02-12T22:09:06.630Z
id_151,channel_39,2000-02-10T01:37:36.630Z,2000-02-23T23:58:36.627Z
id_151,channel_40,2000-02-10T20:09:06.630Z,2000-02-15T17:58:36.630Z
id_151,channel_41,2000-02-10T01:31:46.347Z,2000-02-10T01:35:16.347Z
id_151,channel_41,2000-02-10T15:58:16.347Z,2000-02-10T20:25:16.347Z
id_151,channel_42,2000-02-10T01:31:46.347Z,2000-02-10T01:35:16.347Z
id_151,channel_42,2000-02-10T15:42:46.347Z,2000-02-10T20:23:46.347Z
id_151,channel_43,2000-02-10T01:31:46.347Z,2000-02-10T01:35:16.347Z
id_151,channel_43,2000-02-10T01:52:46.347Z,2000-02-10T01:52:46.347Z
id_151,channel_43,2000-02-10T01:54:46.347Z,2000-02-10T01:54:46.347Z
id_151,channel_43,2000-02-10T15:41:16.347Z,2000-02-10T20:25:16.347Z
id_151,channel_44,2000-02-10T01:31:16.347Z,2000-02-10T01:35:16.347Z
id_151,channel_44,2000-02-10T15:10:46.347Z,2000-02-10T20:33:16.347Z
id_151,channel_45,2000-02-10T01:31:46.347Z,2000-02-10T01:35:16.347Z
id_151,channel_45,2000-02-10T15:41:08.847Z,2000-02-10T20:25:16.347Z
id_151,channel_46,2000-02-10T01:31:46.347Z,2000-02-10T01:35:16.347Z
id_151,channel_46,2000-02-10T15:41:08.847Z,2000-02-10T20:11:46.347Z
id_151,channel_47,2000-02-10T08:48:46.347Z,2000-02-12T15:09:16.347Z
id_151,channel_48,2000-02-10T08:37:46.347Z,2000-02-12T15:09:16.347Z
id_151,channel_49,2000-02-10T09:23:46.347Z,2000-02-12T15:09:16.347Z
id_151,channel_50,2000-02-10T08:57:58.725Z,2000-02-12T15:08:28.725Z
id_151,channel_51,2000-02-10T08:38:28.725Z,2000-02-12T15:08:28.725Z
id_151,channel_52,2000-02-10T09:33:58.725Z,2000-02-12T15:08:28.725Z
id_152,channel_14,2011-01-27T03:52:30.114Z,2011-01-27T18:55:30.114Z
id_152,channel_21,2011-01-27T03:52:30.114Z,2011-01-27T19:10:30.114Z
id_152,channel_29,2011-01-27T03:54:00.114Z,2011-01-27T19:00:00.114Z
id_153,channel_41,2011-01-28T22:30:09.831Z,2011-01-28T22:35:09.831Z
id_153,channel_42,2011-01-28T22:30:09.831Z,2011-01-28T22:35:09.831Z
id_153,channel_43,2011-01-28T22:30:09.831Z,2011-01-28T22:34:39.831Z
id_153,channel_44,2011-01-28T22:30:09.831Z,2011-01-28T22:35:09.831Z
id_153,channel_45,2011-01-28T22:30:09.831Z,2011-01-28T22:35:09.831Z
id_153,channel_46,2011-01-28T22:30:09.831Z,2011-01-28T22:34:39.831Z
id_153,channel_64,2011-01-28T22:29:18.030Z,2011-01-28T23:59:18.030Z
id_153,channel_65,2011-01-28T22:29:18.030Z,2011-01-28T23:59:18.030Z
id_153,channel_66,2011-01-28T22:32:18.030Z,2011-01-29T13:44:18.030Z
id_154,channel_14,2011-02-23T19:43:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_15,2011-02-23T19:43:30.108Z,2011-02-24T03:45:00.108Z
id_154,channel_16,2011-02-23T20:07:30.108Z,2011-02-27T12:00:00.000Z
id_154,channel_21,2011-02-23T19:43:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_22,2011-02-23T19:43:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_23,2011-02-23T20:12:00.108Z,2011-02-24T14:30:00.108Z
id_154,channel_24,2011-02-23T20:30:00.108Z,2011-02-27T12:00:00.000Z
id_154,channel_29,2011-02-23T19:42:00.108Z,2011-03-04T00:00:00.000Z
id_154,channel_30,2011-02-23T21:16:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_31,2011-02-23T19:48:00.108Z,2011-03-04T00:00:00.000Z
id_154,channel_32,2011-02-23T20:25:30.108Z,2011-02-27T12:00:00.000Z
id_154,channel_33,2011-02-23T20:25:30.108Z,2011-02-27T12:00:00.000Z
id_154,channel_38,2011-02-23T20:19:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_39,2011-02-23T19:49:30.108Z,2011-03-04T00:00:00.000Z
id_154,channel_40,2011-02-23T20:25:30.108Z,2011-02-27T12:00:00.000Z
id_154,channel_41,2011-02-23T19:41:39.828Z,2011-02-24T02:13:39.828Z
id_154,channel_42,2011-02-23T19:41:39.828Z,2011-02-24T02:13:39.828Z
id_154,channel_43,2011-02-23T19:41:39.828Z,2011-02-24T02:13:39.828Z
id_154,channel_44,2011-02-23T19:41:39.828Z,2011-02-24T02:13:39.828Z
id_154,channel_45,2011-02-23T19:41:39.828Z,2011-02-24T02:13:39.828Z
id_154,channel_46,2011-02-23T19:41:09.828Z,2011-02-24T02:13:39.828Z
id_154,channel_47,2011-02-23T21:31:39.828Z,2011-02-24T04:08:09.828Z
id_154,channel_48,2011-02-23T21:32:39.828Z,2011-02-24T03:41:09.828Z
id_154,channel_49,2011-02-23T21:32:39.828Z,2011-02-24T03:43:09.828Z
id_154,channel_50,2011-02-23T21:32:22.203Z,2011-02-24T03:47:22.203Z
id_154,channel_51,2011-02-23T21:30:52.206Z,2011-02-24T03:30:52.206Z
id_154,channel_52,2011-02-23T21:32:22.203Z,2011-02-24T03:50:22.203Z
id_154,channel_66,2011-02-23T23:11:18.027Z,2011-02-25T03:05:18.024Z
id_155,channel_12,2011-04-22T00:13:30.102Z,2011-04-24T06:03:00.102Z
id_155,channel_13,2011-04-22T00:12:00.102Z,2011-04-24T05:45:00.102Z
id_155,channel_14,2011-04-22T00:37:30.102Z,2011-04-24T10:52:30.102Z
id_155,channel_15,2011-04-21T23:57:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_16,2011-04-22T01:03:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_17,2011-04-22T00:04:30.102Z,2011-04-24T06:07:30.102Z
id_155,channel_18,2011-04-22T00:10:30.102Z,2011-04-24T03:00:00.102Z
id_155,channel_19,2011-04-22T01:03:00.102Z,2011-04-24T06:04:30.102Z
id_155,channel_20,2011-04-22T00:25:30.102Z,2011-04-24T10:03:00.102Z
id_155,channel_21,2011-04-22T00:37:30.102Z,2011-04-24T10:54:00.102Z
id_155,channel_22,2011-04-22T00:21:00.102Z,2011-05-02T23:58:30.099Z
id_155,channel_23,2011-04-22T00:16:30.102Z,2011-04-29T23:58:30.099Z
id_155,channel_24,2011-04-22T01:10:30.102Z,2011-04-29T23:58:30.099Z
id_155,channel_25,2011-04-21T23:52:30.102Z,2011-04-24T07:03:00.102Z
id_155,channel_26,2011-04-22T00:27:00.102Z,2011-04-24T07:49:30.102Z
id_155,channel_27,2011-04-22T00:36:00.102Z,2011-04-24T07:55:30.102Z
id_155,channel_28,2011-04-22T00:27:00.102Z,2011-04-24T07:43:30.102Z
id_155,channel_29,2011-04-22T00:30:00.102Z,2011-04-24T11:54:00.102Z
id_155,channel_30,2011-04-22T00:21:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_31,2011-04-22T00:10:30.102Z,2011-05-02T23:58:30.099Z
id_155,channel_32,2011-04-22T00:45:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_33,2011-04-22T01:24:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_34,2011-04-22T01:36:00.102Z,2011-04-24T08:03:00.102Z
id_155,channel_35,2011-04-22T00:55:30.102Z,2011-04-24T06:27:00.102Z
id_155,channel_36,2011-04-22T00:15:00.102Z,2011-04-24T07:43:30.102Z
id_155,channel_37,2011-04-22T00:06:00.102Z,2011-04-24T05:15:00.102Z
id_155,channel_38,2011-04-22T00:18:00.102Z,2011-04-29T23:58:30.099Z
id_155,channel_39,2011-04-22T00:21:00.102Z,2011-05-02T23:58:30.099Z
id_155,channel_40,2011-04-22T00:52:30.102Z,2011-04-29T23:58:30.099Z
id_155,channel_41,2011-04-21T23:58:39.819Z,2011-04-21T23:59:39.819Z
id_155,channel_41,2011-04-22T00:17:39.819Z,2011-04-22T00:19:39.819Z
id_155,channel_41,2011-04-22T01:37:09.819Z,2011-04-22T01:38:39.819Z
id_155,channel_41,2011-04-24T03:55:09.819Z,2011-04-24T03:57:09.819Z
id_155,channel_41,2011-04-24T05:14:39.819Z,2011-04-24T05:17:02.319Z
id_155,channel_41,2011-04-24T06:03:09.819Z,2011-04-24T06:05:09.819Z
id_155,channel_42,2011-04-21T23:58:39.819Z,2011-04-21T23:59:39.819Z
id_155,channel_42,2011-04-22T00:17:39.819Z,2011-04-22T00:19:09.819Z
id_155,channel_42,2011-04-22T01:37:09.819Z,2011-04-22T01:38:39.819Z
id_155,channel_42,2011-04-24T03:55:09.819Z,2011-04-24T03:57:09.819Z
id_155,channel_42,2011-04-24T06:01:39.819Z,2011-04-24T06:05:09.819Z
id_155,channel_43,2011-04-21T23:58:39.819Z,2011-04-21T23:59:39.819Z
id_155,channel_43,2011-04-22T00:17:39.819Z,2011-04-22T00:19:39.819Z
id_155,channel_43,2011-04-22T01:37:09.819Z,2011-04-22T01:38:39.819Z
id_155,channel_43,2011-04-24T03:55:09.819Z,2011-04-24T03:57:09.819Z
id_155,channel_43,2011-04-24T05:14:39.819Z,2011-04-24T05:16:39.819Z
id_155,channel_43,2011-04-24T06:03:09.819Z,2011-04-24T06:05:09.819Z
id_155,channel_44,2011-04-21T23:58:39.819Z,2011-04-21T23:59:39.819Z
id_155,channel_44,2011-04-22T00:17:39.819Z,2011-04-22T00:19:39.819Z
id_155,channel_44,2011-04-22T01:37:09.819Z,2011-04-22T01:38:39.819Z
id_155,channel_44,2011-04-24T03:55:09.819Z,2011-04-24T03:56:39.819Z
id_155,channel_44,2011-04-24T05:14:39.819Z,2011-04-24T05:16:39.819Z
id_155,channel_44,2011-04-24T06:03:09.819Z,2011-04-24T06:05:09.819Z
